	Blood	Breast
203210_s_at	52.7455488833333	138.140941
203211_s_at	78.60740937	266.682887133333
203212_s_at	67.1549143133333	108.089658806667
203213_at	22.7352770566667	689.575887833333
203214_x_at	66.9073003466667	394.405117466667
203215_s_at	35.8444921566667	1224.99684666667
203216_s_at	17.33840396	1392.83080966667
203217_s_at	247.0972377	185.185295233333
203218_at	169.182324633333	481.437215933333
203219_s_at	653.691605833333	726.651267333333
203220_s_at	56.10733164	56.56694892
203221_at	107.469202503333	310.8836286
203222_s_at	45.2415000266667	61.1208733466667
203223_at	53.38637835	84.3560608
203224_at	221.468250533333	504.107353033333
203225_s_at	77.3844686766667	251.1516074
203226_s_at	169.914368266667	389.666440366667
203227_s_at	274.8513142	680.6134205
203228_at	194.480781133333	578.9908188
203229_s_at	321.383885266667	501.844127866667
203230_at	120.751434533333	473.812227666667
203231_s_at	347.644680833333	121.850423766667
203232_s_at	364.975712366667	293.6695257
203233_at	544.731023233333	249.0298652
203234_at	287.063417166667	95.6007520266667
203235_at	95.76931531	151.1690622
203236_s_at	402.840881	294.166255666667
203237_s_at	142.6575571	98.7800351
203238_s_at	51.5339570266667	389.797723533333
203239_s_at	104.337048833333	143.133882166667
203240_at	93.7759037233333	369.1818689
203241_at	207.5979267	195.207139733333
203242_s_at	127.933113966667	344.163530966667
203243_s_at	181.963736366667	864.077209333333
203244_at	171.1104832	484.059642166667
203245_s_at	57.9671676866667	153.353022666667
203246_s_at	400.082637733333	519.4859495
203247_s_at	568.965748866667	877.6090735
203248_at	95.8101754266667	203.681663433333
203249_at	535.3506045	220.0672385
203250_at	305.048594366667	527.692551866667
203252_at	283.911446366667	296.5847283
203253_s_at	166.185437233333	365.764415733333
203254_s_at	443.287102233333	197.336241966667
203255_at	230.1516387	295.042803633333
203256_at	122.8131723	540.5947676
203257_s_at	133.731108666667	270.211310166667
203258_at	410.447348433333	550.571961433333
203259_s_at	158.3449316	659.585237033333
203260_at	52.3170385533333	48.9918133066667
203261_at	157.502325933333	504.243512766667
203262_s_at	201.310609466667	557.848990433333
203263_s_at	27.2334741033333	85.1290550166667
203264_s_at	124.848377133333	180.0144578
203265_s_at	250.8829895	158.747131633333
203266_s_at	250.4200491	210.0011433
203267_s_at	221.391724433333	278.655846033333
203268_s_at	214.2958503	237.205617066667
203269_at	633.489977433333	499.059363333333
203270_at	175.476878533333	182.256343733333
203271_s_at	434.184906166667	298.4535049
203272_s_at	299.372137833333	374.6012439
203273_s_at	254.900187366667	244.817227533333
203274_at	698.962317033333	534.5367628
203275_at	577.952483233333	189.8408991
203276_at	348.388977533333	333.738617766667
203277_at	121.176400766667	268.034875566667
203278_s_at	416.550514366667	189.0619909
203279_at	338.1927263	254.663190266667
203280_at	190.969134233333	174.028588066667
203281_s_at	457.004769033333	283.597097466667
203282_at	166.6860995	359.920018866667
203283_s_at	16.77304085	44.8078084966667
203284_s_at	86.5969093566667	295.2960279
203285_s_at	75.2002906266667	106.394059903333
203286_at	1115.879479	569.772972433333
203287_at	88.5221275933333	356.1621481
203288_at	106.438357356667	173.751996633333
203289_s_at	573.440977733333	173.808325766667
203290_at	70.31803634	219.326756133333
203291_at	103.85067499	195.702124466667
203292_s_at	209.912936433333	203.764956266667
203293_s_at	31.82850501	134.8477971
203294_s_at	33.3667288866667	69.2950248033333
203295_s_at	24.37049481	19.21109936
203296_s_at	11.8288393733333	13.4683796
203297_s_at	675.196190266667	482.194391733333
203298_s_at	555.2051981	262.900451366667
203299_s_at	299.312792866667	102.419464563333
203300_x_at	1344.02343	211.515518933333
203301_s_at	248.534770466667	558.692192333333
203302_at	241.984434566667	246.308069866667
203303_at	245.470616733333	916.266207366667
203304_at	33.9878887266667	618.964396966667
203305_at	553.037078433333	172.6622563
203306_s_at	327.163287166667	603.288119733333
203307_at	445.686076833333	273.351288633333
203308_x_at	373.139469333333	181.460306366667
203309_s_at	152.044898266667	71.2132348566667
203310_at	478.553269366667	615.777408433333
203311_s_at	488.792324366667	686.770606566667
203312_x_at	1008.37409546667	1280.941115
203313_s_at	118.0839254	574.587679266667
203314_at	178.325990533333	296.509844766667
203315_at	622.952792	569.893643633333
203316_s_at	385.241923633333	3564.84557566667
203317_at	553.402017933333	163.686828933333
203318_s_at	623.0344171	492.869879233333
203319_s_at	455.042098833333	237.2320439
203320_at	450.030569933333	165.675545166667
203321_s_at	168.7425763	195.1573237
203322_at	191.397732566667	307.420525133333
203323_at	13.8113386966667	145.468898866667
203324_s_at	20.5736722033333	189.617317066667
203325_s_at	33.3510600066667	576.4249343
203326_x_at	185.883020733333	127.5178603
203327_at	112.704939866667	457.395646233333
203328_x_at	92.86031415	223.705995366667
203329_at	133.507425466667	242.676470433333
203330_s_at	150.528146366667	150.293971133333
203331_s_at	308.4158343	59.2594535866667
203332_s_at	1361.99399033333	141.272305866667
203333_at	133.513995266667	392.333951733333
203334_at	294.467301333333	247.431852633333
203335_at	67.13666402	1101.30012933333
203336_s_at	238.884842766667	407.645502266667
203337_x_at	75.13408785	123.125729933333
203338_at	240.7463478	350.033993133333
203339_at	103.068592336667	152.4251593
203340_s_at	147.6434607	243.445560133333
203341_at	247.3253246	636.434849333333
203342_at	266.927671033333	503.559147033333
203343_at	50.56470677	1270.632159
203344_s_at	72.1392018533333	850.624538
203345_s_at	380.3845313	335.679069833333
203346_s_at	423.961829133333	501.811587466667
203347_s_at	52.2809241	110.281982166667
203348_s_at	44.2046766766667	45.56065886
203349_s_at	47.6123858	118.5855665
203350_at	191.045311933333	302.359350266667
203351_s_at	231.4001731	527.6755762
203352_at	50.6448866466667	64.11343833
203353_s_at	423.136893866667	433.420353133333
203354_s_at	36.99601156	112.810470066667
203355_s_at	12.3992241456667	225.682356466667
203356_at	61.71709032	162.6073287
203357_s_at	117.8370963	194.256226933333
203358_s_at	23.2410485766667	275.097589733333
203359_s_at	343.577271333333	436.8097555
203360_s_at	144.0646723	316.360165266667
203361_s_at	191.432058866667	219.621592766667
203362_s_at	24.6378197866667	544.605041666667
203363_s_at	243.972097833333	210.976463733333
203364_s_at	245.816740166667	275.2055958
203365_s_at	177.570451533333	172.6682591
203366_at	226.7707716	200.4054342
203367_at	71.12091151	335.091959166667
203368_at	102.01219229	119.829060133333
203369_x_at	169.987394566667	104.9493438
203370_s_at	240.399746033333	150.560918066667
203371_s_at	324.839989133333	718.130372633333
203372_s_at	27.17152632	41.11719056
203373_at	74.78348754	145.462554566667
203374_s_at	238.593578933333	446.2903395
203375_s_at	242.1696472	434.316980133333
203376_at	486.382975566667	427.0899684
203377_s_at	54.7509449433333	52.7957769
203378_at	194.802981733333	261.131221
203379_at	758.4160181	182.707018866667
203380_x_at	1330.776988	1818.312498
203381_s_at	92.95940866	902.6323434
203382_s_at	46.5586020333333	833.337590033333
203383_s_at	169.0930883	218.5678378
203384_s_at	63.9319120566667	131.4411751
203385_at	412.379903033333	137.0825826
203386_at	142.925780766667	256.0849833
203387_s_at	112.020050466667	237.659893766667
203388_at	1905.769868	239.2003052
203389_at	120.2110162	94.89386656
203390_s_at	142.7659591	217.695839733333
203391_at	280.9533399	576.255685066667
203392_s_at	625.716955733333	934.139370866667
203393_at	21.9069734066667	19.4716225233333
203394_s_at	42.0858365933333	997.313358466667
203395_s_at	28.0818402466667	430.201835
203396_at	369.1959876	1218.122237
203397_s_at	167.8857854	334.475797033333
203398_s_at	26.3416716533333	26.2492421066667
203399_x_at	16.85672329	14.25357631
203400_s_at	23.1201129233333	26.1860282
203401_at	118.8304441	397.792450266667
203402_at	490.480107766667	112.512541366667
203403_s_at	350.385091666667	572.713994
203404_at	46.1236807766667	464.029503766667
203405_at	30.6045098066667	342.663412666667
203406_at	374.8758432	653.582656733333
203407_at	49.0565222366667	274.215486066667
203408_s_at	1120.293072	280.038438033333
203409_at	161.706849366667	175.884494766667
203410_at	100.428126446667	306.2920943
203411_s_at	201.6303579	743.208072066667
203412_at	242.712382333333	262.883523033333
203413_at	492.0016271	643.896072366667
203414_at	527.138171866667	409.518116333333
203415_at	467.1310837	1632.86286633333
203416_at	4652.975455	452.080760233333
203417_at	64.12494086	445.110444066667
203418_at	52.48008933	143.549264133333
203419_at	225.133382533333	213.828922033333
203420_at	1154.72147233333	599.454164633333
203421_at	235.348869566667	229.300031366667
203422_at	107.298598756667	165.503168833333
203423_at	71.8245476333333	382.2155316
203424_s_at	33.07771307	1098.40736
203425_s_at	88.6340468633333	318.772315733333
203426_s_at	129.728860666667	325.9606693
203427_at	185.7122355	197.0692094
203428_s_at	134.922098566667	239.8264247
203429_s_at	160.840515466667	820.793762433333
203430_at	764.4163564	1813.02565166667
203431_s_at	43.8808782666667	480.023263966667
203432_at	89.7002487233333	398.576367633333
203433_at	507.319143266667	340.353951833333
203434_s_at	724.392847133333	37.88945138
203435_s_at	1233.373857	72.4112020166667
203436_at	177.431437833333	354.7220447
203437_at	247.9078408	281.1348209
203438_at	70.9810331	1150.70920933333
203439_s_at	124.178054773333	945.309497166667
203440_at	17.8070555766667	21.0816423833333
203441_s_at	76.4694677333333	58.92887052
203442_x_at	235.273516766667	204.458174266667
203443_at	57.54276124	36.5951355833333
203444_s_at	61.1512671633333	70.9855327066667
203445_s_at	2048.777731	1079.99461966667
203446_s_at	81.49208347	254.668038266667
203447_at	236.3704144	565.234210633333
203448_s_at	127.565715733333	241.954642133333
203449_s_at	109.13381842	247.0958954
203450_at	130.172137233333	347.1016971
203451_at	195.117252633333	213.429255533333
203452_at	135.920715033333	197.037998233333
203453_at	36.9338167633333	892.252942166667
203454_s_at	253.999408666667	1101.123897
203455_s_at	2482.20592466667	3375.67728033333
203456_at	229.254520933333	317.061995933333
203457_at	116.854326533333	74.4787606966667
203458_at	172.7812371	501.228802633333
203459_s_at	299.463780166667	465.855721633333
203460_s_at	399.064966	354.044680833333
203461_at	26.2587764966667	22.0468371033333
203462_x_at	577.775906	1445.10686366667
203463_s_at	84.5538779066667	123.353572633333
203464_s_at	124.929653433333	181.266776966667
203465_at	53.28193012	374.989718666667
203466_at	183.6056284	345.829211266667
203467_at	82.57901005	159.850314933333
203468_at	137.162078266667	177.829565466667
203469_s_at	238.230354066667	237.021603233333
203470_s_at	1459.791244	195.5774445
203471_s_at	1245.14673333333	130.3942595
203472_s_at	58.4504206066667	61.9057563833333
203473_at	146.935708566667	285.6748598
203474_at	323.990896533333	116.7732523
203475_at	31.3249588666667	21.4307211533333
203476_at	117.0484917	2522.998309
203477_at	10.3875928926667	611.228615133333
203478_at	675.2664388	2400.46868966667
203479_s_at	106.636951066667	128.554914533333
203480_s_at	225.983236466667	455.0445519
203481_at	87.68286299	138.646950166667
203482_at	140.848628433333	181.618643766667
203483_at	105.48138098	64.7057511366667
203484_at	310.069165566667	1888.43897633333
203485_at	171.170279633333	70.3358467566667
203486_s_at	216.986678233333	237.4064059
203487_s_at	153.071863033333	148.047300233333
203488_at	242.438883933333	278.770765266667
203489_at	303.106391133333	439.289732366667
203490_at	496.5666616	142.557879666667
203491_s_at	69.92719608	98.1702204333333
203492_x_at	163.770849366667	139.5027302
203493_s_at	91.7061429966667	118.699520366667
203494_s_at	339.004200633333	287.135592566667
203495_at	75.1630894	89.13197327
203496_s_at	98.87703941	95.5144263566667
203497_at	172.102342466667	367.780763566667
203498_at	24.7582367366667	88.7974799266667
203499_at	40.8385484666667	54.3510641166667
203500_at	182.255722866667	452.744940633333
203501_at	527.243154133333	304.096580666667
203502_at	343.196631733333	157.580665033333
203503_s_at	97.80191252	180.1536329
203504_s_at	145.041322666667	205.2786339
203505_at	255.698363166667	352.799146133333
203506_s_at	173.459836033333	186.839882333333
203507_at	94.8017068	73.3265595066667
203508_at	1026.3711162	83.99291518
203509_at	5377.30859233333	577.958295166667
203510_at	26.3786976833333	48.0186279566667
203511_s_at	294.114013866667	417.272755466667
203512_at	279.222239366667	509.0597473
203513_at	652.382568666667	770.489532766667
203514_at	827.5106154	223.176244233333
203515_s_at	135.643619633333	348.3563401
203516_at	170.271250433333	188.686135433333
203517_at	55.4659042366667	442.047098866667
203518_at	992.484048166667	204.399387833333
203519_s_at	298.455924833333	300.878528433333
203520_s_at	133.735979633333	120.141043433333
203521_s_at	81.3293733833333	125.002592166667
203522_at	207.839243033333	201.7421815
203523_at	1462.31387666667	177.800138
203524_s_at	349.4921067	383.8464342
203525_s_at	123.537088266667	113.564754633333
203526_s_at	56.1914209766667	33.50356944
203527_s_at	85.7974407366667	68.78558327
203528_at	1044.903202	133.451996933333
203529_at	901.6391419	965.535612333333
203530_s_at	294.957880166667	351.811820833333
203531_at	258.186401333333	477.427269133333
203532_x_at	59.97057481	142.245990633333
203533_s_at	59.3719276366667	107.5206162
203534_at	278.687418266667	1214.37916933333
203535_at	11523.79279	431.2103935
203536_s_at	226.6478726	396.8635266
203537_at	235.175552266667	259.1868145
203538_at	416.618095566667	867.621102633333
203539_s_at	63.2444935233333	45.0431273166667
203540_at	52.3661084466667	35.6763002266667
203541_s_at	36.2035710333333	24.0468647333333
203542_s_at	158.815487833333	111.6591392
203543_s_at	60.6286587233333	117.774013933333
203544_s_at	130.895566776667	410.832901766667
203545_at	170.887076966667	794.8537818
203546_at	159.011256633333	271.0540572
203547_at	322.0631489	186.1911707
203548_s_at	28.5340301933333	173.924735633333
203549_s_at	112.722534066667	325.446710066667
203550_s_at	447.314993466667	597.314270933333
203551_s_at	127.787643766667	195.882951666667
203552_at	44.5719179066667	189.6301521
203553_s_at	71.7876801333333	168.957681833333
203554_x_at	266.325464433333	1085.514517
203555_at	459.7532387	390.068483433333
203556_at	241.105207766667	364.8811712
203557_s_at	101.460118276667	372.812042233333
203558_at	148.106160566667	197.841751166667
203559_s_at	47.41271112	95.2216721766667
203560_at	42.92873206	289.390317833333
203561_at	2169.326544	160.303684033333
203562_at	94.2563306066667	91.0744075
203563_at	6.87152343533333	15.5943317566667
203564_at	80.9467005466667	290.204200666667
203565_s_at	78.5292260766667	188.398097366667
203566_s_at	97.38928605	705.440759233333
203567_s_at	784.760439333333	302.425920566667
203568_s_at	572.909655866667	209.777058466667
203569_s_at	401.3404642	845.985402066667
203570_at	24.8936902566667	387.560945433333
203571_s_at	47.0519091566667	1740.70698766667
203572_s_at	220.112626	433.234562166667
203573_s_at	169.487299966667	221.807191233333
203574_at	658.335043133333	145.0451987
203575_at	157.545015566667	231.2117303
203576_at	256.234495933333	412.3264239
203577_at	58.0645100666667	184.634168466667
203578_s_at	41.1265425733333	43.6651867133333
203579_s_at	126.1792975	103.39107027
203580_s_at	279.237629533333	214.337170333333
203581_at	93.2385760166667	374.582764166667
203582_s_at	79.8551738933333	278.343109133333
203583_at	264.944853633333	481.448856933333
203584_at	67.2944533166667	601.6568849
203585_at	308.263940333333	356.261389733333
203586_s_at	160.0624376	124.8764378
203587_at	21.9143617366667	12.9648184233333
203588_s_at	112.449308513333	215.679571366667
203589_s_at	27.8740865233333	50.1221121233333
203590_at	278.425551633333	528.267424433333
203591_s_at	2633.43779133333	84.43618659
203592_s_at	101.611144043333	113.770591933333
203593_at	81.10851148	484.659371066667
203594_at	134.735339766667	528.377533266667
203595_s_at	347.2176866	363.811095933333
203596_s_at	194.952297433333	200.3840894
203597_s_at	47.30200804	91.61111596
203598_s_at	89.5692700433333	139.883175666667
203599_s_at	42.8777773666667	123.2366964
203600_s_at	226.7149127	253.068680833333
203601_s_at	149.2437296	115.862023666667
203602_s_at	163.9278271	151.754568633333
203603_s_at	164.095844666667	95.35080054
203604_at	187.252833666667	90.25037607
203605_at	349.302705033333	844.1664199
203606_at	544.490984233333	1866.83976433333
203607_at	82.5578799966667	176.496696533333
203608_at	169.065470366667	199.0289449
203609_s_at	127.8581171	70.69098426
203610_s_at	438.1531417	211.459423933333
203611_at	260.327716	251.0604795
203612_at	104.24339795	256.731177133333
203613_s_at	450.593252133333	808.861244033333
203614_at	154.0186569	389.518256333333
203615_x_at	1003.96363953333	837.397559433333
203616_at	470.542641533333	706.303405
203617_x_at	486.441478433333	468.8052649
203618_at	195.1750912	113.5229794
203619_s_at	41.02038164	40.9441251533333
203620_s_at	257.197205066667	182.842120566667
203621_at	499.343577833333	1231.51556633333
203622_s_at	179.4633153	479.755172433333
203623_at	106.821438973333	197.9492178
203624_at	353.978889733333	430.215709366667
203625_x_at	102.636225893333	528.1184381
203626_s_at	32.3222796066667	38.9496955333333
203627_at	201.123325666667	324.468295466667
203628_at	304.375980766667	411.063029566667
203629_s_at	89.47586051	174.979954433333
203630_s_at	204.260387666667	394.8360523
203631_s_at	38.4034047933333	36.50554744
203632_s_at	35.5804440666667	293.088088066667
203633_at	364.857848266667	576.8290855
203634_s_at	45.41069956	35.7215847433333
203635_at	329.273712066667	267.633258033333
203636_at	67.2162549766667	91.74340434
203637_s_at	38.25555569	124.653084966667
203638_s_at	41.8602348	200.464760466667
203639_s_at	53.9026905833333	92.7105169233333
203640_at	157.9673526	649.926200633333
203641_s_at	55.3416534133333	88.1073885066667
203642_s_at	33.8800011166667	159.767708433333
203643_at	142.8327189	194.838104666667
203644_s_at	268.103657966667	172.751589766667
203645_s_at	199.811474233333	232.8014547
203646_at	105.179830686667	229.470081533333
203647_s_at	156.024768933333	340.893994566667
203648_at	351.8256423	296.497969333333
203649_s_at	110.533863836667	159.453649966667
203650_at	69.36712507	138.662998066667
203651_at	211.506646866667	272.030688866667
203652_at	201.0934034	278.220184866667
203653_s_at	122.264339766667	266.6755593
203654_s_at	157.620328	436.7503653
203655_at	178.5536675	186.180174833333
203656_at	302.922272966667	465.486935166667
203657_s_at	266.373982133333	515.134412766667
203658_at	228.030723033333	197.674016933333
203659_s_at	157.8623515	227.040176066667
203660_s_at	230.0810851	368.335842066667
203661_s_at	467.9321793	84.11148109
203662_s_at	310.445772433333	70.1681708066667
203663_s_at	727.3427362	2352.64505
203664_s_at	72.34333408	133.0090216
203665_at	415.5178439	337.1870837
203666_at	82.35142498	225.575283833333
203667_at	350.178913866667	2625.93875233333
203668_at	189.945895933333	188.74085
203669_s_at	214.8033968	264.407688
203670_at	133.585518133333	70.3025866566667
203671_at	165.837075266667	164.0318189
203672_x_at	216.9012386	256.855862733333
203673_at	102.00542243	61.74999563
203674_at	313.084437133333	349.917416333333
203675_at	56.1461703466667	801.9982286
203676_at	297.0084726	248.6191943
203677_s_at	156.2801161	333.337097533333
203678_at	90.4582189633333	165.677178766667
203679_at	255.3213179	303.8492222
203680_at	307.9035572	321.3215325
203681_at	22.51595631	17.4666308366667
203682_s_at	152.438199466667	270.430808333333
203683_s_at	78.0590758366667	132.245330633333
203684_s_at	95.0894219466667	88.7699094233333
203685_at	258.386635966667	487.8709577
203686_at	211.129468666667	328.358587033333
203687_at	120.349743866667	131.493972533333
203688_at	55.23898722	156.968032633333
203689_s_at	218.012018666667	273.777151066667
203690_at	98.3559908866667	240.780091433333
203691_at	371.5532374	42.7931063
203692_s_at	409.361083766667	246.7330948
203693_s_at	581.445857	385.130755066667
203694_s_at	257.928833966667	373.973286166667
203695_s_at	53.6930582766667	141.1524544
203696_s_at	164.741242566667	272.243511966667
203697_at	20.5737196433333	52.34050251
203698_s_at	25.7747049433333	56.7326915433333
203699_s_at	23.74655232	90.8126670466667
203700_s_at	43.90633066	131.5338051
203701_s_at	184.806752966667	416.7257615
203702_s_at	157.5479726	153.141949033333
203703_s_at	73.81221649	51.6579834033333
203704_s_at	280.971776166667	615.5729844
203705_s_at	36.4444721166667	140.010921366667
203706_s_at	16.3245332133333	263.106151466667
203707_at	121.885130133333	338.8906024
203708_at	576.243881133333	171.0788292
203709_at	183.1558407	312.807855066667
203710_at	172.654314666667	220.334093233333
203711_s_at	61.0930538166667	190.051902466667
203712_at	165.452337	386.6847259
203713_s_at	97.24194051	307.038285533333
203714_s_at	150.6950517	501.031307566667
203715_at	72.3441814866667	131.140941233333
203716_s_at	131.189216666667	54.2405194733333
203717_at	89.3591083333333	46.7950405466667
203718_at	347.2876802	306.459365066667
203719_at	228.0348868	254.280249533333
203720_s_at	259.053644533333	366.641829666667
203721_s_at	234.945953133333	679.896571733333
203722_at	61.9011894533333	285.376241933333
203723_at	501.219833033333	184.583028466667
203724_s_at	30.5076621433333	58.84102213
203725_at	180.349838666667	316.555427466667
203726_s_at	30.1679015733333	393.3579939
203727_at	228.900674133333	281.779781866667
203728_at	243.307948233333	176.434006066667
203729_at	2256.221994	367.3919631
203730_s_at	45.9948537866667	67.2308305433333
203731_s_at	151.1617996	139.701436166667
203732_at	246.468035366667	307.560353866667
203733_at	244.431781566667	347.6433059
203734_at	420.510959033333	356.3618386
203735_x_at	95.29639871	264.276725366667
203736_s_at	10.7995071573333	24.6235443166667
203737_s_at	139.6566988	215.8709615
203738_at	137.912110233333	417.168913066667
203739_at	822.411765366667	1248.37747266667
203740_at	183.261604833333	596.1914141
203741_s_at	422.373465	149.727076133333
203742_s_at	113.386920666667	292.751211166667
203743_s_at	145.1372212	739.764804966667
203744_at	84.9064829533333	604.7333003
203745_at	107.68242908	243.080971866667
203746_s_at	182.004747633333	305.351865966667
203747_at	197.339398866667	161.1791445
203748_x_at	944.1508087	381.732175933333
203749_s_at	591.9669127	432.011255333333
203750_s_at	273.314835366667	162.222226433333
203751_x_at	186.990728166667	221.256869566667
203752_s_at	4635.38042333333	4673.79552233333
203753_at	128.055850633333	384.1199988
203754_s_at	154.136142433333	143.724684433333
203755_at	24.57564563	474.0353639
203756_at	226.003166733333	273.758405233333
203757_s_at	73.04474008	1003.72672366667
203758_at	275.280898866667	378.633085433333
203759_at	170.2961182	155.365559933333
203760_s_at	2943.88817866667	131.1102568
203761_at	2547.75072433333	208.179742433333
203762_s_at	27.5941845133333	147.067937333333
203763_at	17.86369096	186.940347733333
203764_at	27.40806969	183.027759366667
203765_at	2992.05864	195.284827933333
203766_s_at	55.3398833	67.99606268
203767_s_at	36.08456642	99.7139421766667
203768_s_at	49.6406845733333	49.4907245033333
203769_s_at	50.87934654	91.21004503
203770_s_at	79.0634950433333	58.17063028
203771_s_at	128.249321333333	254.3758802
203772_at	81.89728574	54.2753205166667
203773_x_at	313.554272866667	730.905511333333
203774_at	89.71163808	252.727599066667
203775_at	34.3095685733333	124.011437133333
203776_at	271.571037133333	247.194941266667
203777_s_at	323.3976412	277.5193749
203778_at	293.577279366667	276.7665856
203779_s_at	11.95908968	12.3118700766667
203780_at	34.45239014	69.2762668166667
203781_at	388.853989433333	795.484608433333
203782_s_at	131.182674866667	274.8391052
203783_x_at	103.86870893	49.4235356966667
203784_s_at	59.4084558233333	33.3547126066667
203785_s_at	109.461844236667	106.293156333333
203786_s_at	81.14534374	1605.0967
203787_at	138.698259366667	230.5402809
203788_s_at	56.4952211766667	180.276096266667
203789_s_at	45.97094229	1249.08567433333
203790_s_at	60.5078034933333	351.747183433333
203791_at	93.37546984	270.801852166667
203792_x_at	157.6406672	198.7888944
203793_x_at	111.866972966667	160.2909574
203794_at	89.1867451733333	310.6053914
203795_s_at	150.788288666667	176.777929333333
203796_s_at	115.322761133333	85.7467769566667
203797_at	55.79023506	69.98902737
203798_s_at	23.7704197033333	23.71900069
203799_at	1647.59405	273.448553066667
203800_s_at	229.503666966667	558.865037133333
203801_at	35.91215984	94.1096567166667
203802_x_at	361.2018565	497.469872633333
203803_at	25.6841865666667	141.0985024
203804_s_at	658.184954233333	1886.53015966667
203805_s_at	209.4813177	144.502262866667
203806_s_at	95.409436	75.9413464633333
203807_x_at	46.92708222	35.1937431466667
203808_at	30.7038429433333	20.4027114733333
203809_s_at	71.8050886566667	45.6962056366667
203810_at	23.4579439933333	106.753265733333
203811_s_at	93.1427276966667	94.78032222
203812_at	139.667930733333	113.946105033333
203813_s_at	31.6876698033333	49.00376025
203814_s_at	400.9777145	363.186164166667
203815_at	65.7541192333333	239.414197233333
203816_at	133.388503633333	191.649397666667
203817_at	71.0589054066667	165.8318732
203818_s_at	128.867003333333	218.858708266667
203819_s_at	40.6456726933333	15.9092346033333
203820_s_at	15.1772715333333	11.4440075733333
203821_at	107.765355716667	152.8723054
203822_s_at	313.843661033333	311.472276133333
203823_at	262.413315266667	291.855993166667
203824_at	36.2646466733333	30.8375443933333
203825_at	483.021352033333	641.893367666667
203826_s_at	260.289977333333	124.999450966667
203827_at	148.902468533333	314.0693471
203828_s_at	1109.27744833333	298.892371366667
203829_at	66.62394274	114.618715433333
203830_at	33.95800493	100.94231603
203831_at	423.543490566667	492.3541463
203832_at	279.3527857	1059.026292
203833_s_at	445.598912233333	248.031419733333
203834_s_at	299.777813433333	221.962149766667
203835_at	100.205172816667	140.0526443
203836_s_at	458.4716804	131.500015866667
203837_at	620.230620966667	224.204722033333
203838_s_at	68.01527582	44.9929751166667
203839_s_at	371.569428466667	290.421678433333
203840_at	20.4838617566667	107.735631066667
203841_x_at	31.5056883066667	42.3002333033333
203842_s_at	242.1530297	143.502452433333
203843_at	397.506091066667	186.979435366667
203844_at	14.0436130966667	11.9260181333333
203845_at	347.920705233333	71.94763626
203846_at	110.595971756667	186.206228566667
203847_s_at	233.080683333333	421.618758333333
203848_at	162.4255059	308.0648779
203849_s_at	39.4123774766667	31.45814176
203850_s_at	11.00898986	10.9622166766667
203851_at	47.06187429	116.632502166667
203852_s_at	195.988607566667	412.7283335
203853_s_at	473.225384133333	193.478696833333
203854_at	40.7574965966667	143.490191233333
203855_at	130.720184733333	281.303224966667
203856_at	101.914334116667	271.731673933333
203857_s_at	102.834228273333	289.413077066667
203858_s_at	172.1110255	220.4293196
203859_s_at	132.9762115	200.912339966667
203860_at	64.3614761633333	154.921353333333
203861_s_at	83.9509065766667	72.90903582
203862_s_at	18.31042582	16.2904980166667
203863_at	16.6623270033333	12.8663125
203864_s_at	45.39555232	36.89723331
203865_s_at	104.584572813333	131.5396103
203866_at	89.6489238366667	57.9746942533333
203867_s_at	115.7082445	129.7223786
203868_s_at	43.1288615366667	1102.560371
203869_at	23.9544616533333	109.4899857
203870_at	26.2820255	149.809050266667
203871_at	248.391487733333	221.090064033333
203872_at	51.3464985666667	43.83072481
203873_at	12.21994411	12.2797524533333
203874_s_at	14.17294574	160.1057381
203875_at	33.37066044	151.407126866667
203876_s_at	89.8772446466667	359.839852566667
203877_at	36.2288395666667	30.3065036033333
203878_s_at	239.0894313	1424.020789
203879_at	2091.567118	141.538627466667
203880_at	148.4780281	905.480881766667
203881_s_at	11.3277009533333	35.2546068866667
203882_at	1465.32875166667	1116.09452566667
203883_s_at	205.8007579	221.601390366667
203884_s_at	112.790253286667	193.6939945
203885_at	284.225312	469.4753677
203886_s_at	160.537052366667	211.680385066667
203887_s_at	180.7715951	131.7046729
203888_at	142.6722869	99.9853464166667
203889_at	18.4011666666667	57.3813219066667
203890_s_at	107.426572233333	135.356914433333
203891_s_at	215.735619633333	209.817020166667
203892_at	146.544517233333	975.763679266667
203893_at	73.8150468766667	574.427648633333
203894_at	104.189442686667	140.791682166667
203895_at	19.11496901	125.8926414
203896_s_at	21.1134722133333	109.442200966667
203897_at	357.6243949	472.9832889
203898_at	77.74648213	231.892024633333
203899_s_at	255.350516666667	208.743606733333
203900_at	95.0188121566667	75.60533721
203901_at	82.5062965433333	58.7002005166667
203902_at	15.1581930966667	11.04130162
203903_s_at	14.7588912433333	95.28090715
203904_x_at	630.028796733333	261.739573933333
203905_at	262.204064066667	701.199502833333
203906_at	493.094388566667	214.968008266667
203907_s_at	679.5620987	182.0960492
203908_at	24.5167917666667	16.9589657133333
203909_at	287.950549566667	127.132340766667
203910_at	14.45867357	731.331207366667
203911_at	445.1043155	292.317110733333
203912_s_at	278.6285297	255.270622
203913_s_at	23.5666317033333	123.9506693
203914_x_at	56.4409263666667	285.415988966667
203915_at	72.3375089533333	792.325914833333
203916_at	267.7560243	195.962297
203917_at	67.1334596666667	407.817521233333
203918_at	257.7099867	257.1001439
203919_at	74.17211665	211.4653587
